Ricoh DCN,STATE,ZIP_CODE_4
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652237.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652273.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652192.TIF,NIXIE,276 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652211.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652202.TIF,MAURIO,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652181.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652244.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652280.TIF,N/A,DE 1300
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652208.TIF,N/A,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652235.TIF,N/A,CAD_86961E STATE APPROVED 09242021 NC1CADDML86961E_0000
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652271.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652190.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652217.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652189.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652200.TIF,N/A,33531337970
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652279.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652198.TIF,North Carolina,1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652266.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652185.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652248.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652194.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652275.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652239.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652257.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652231.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652204.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652240.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652222.TIF,N/A,276
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597609.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597636.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597599.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597601.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597605.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597638.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597607.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597619.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597637.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597620.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597606.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597600.TIF,N/A,928071630
07072023-2/CUR6470-01_3193_02282023_0002139628/C001597608.TIF,N/A,928071630
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595230.TIF,N/A,928071630
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595229.TIF,N/A,928071630
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595209.TIF,N/A,928071630
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595227.TIF,N/A,928071630
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595213.TIF,N/A,928066064
07072023-2/CUR6470-01_3187_02282023_0004139580/C001595228.TIF,N/A,928071630
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653499.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653428.TIF,N/A,33631237870
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653464.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653482.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653473.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653455.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653491.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653460.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653424.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653442.TIF,NIXIE,275
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653415.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653451.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653468.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653486.TIF,N/A,274
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653477.TIF,iXIE,275 DE 1250
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653440.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653503.TIF,N/A,33631337079
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653422.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653413.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653484.TIF,N/A,NC-270
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653466.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653493.TIF,N/A,33631337576
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653457.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653439.TIF,N/A,33631337574
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653475.TIF,NIXIE,275
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653444.TIF,N/A,282 BE 1260
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653480.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653462.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653453.TIF,B.C,3363133707.8
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653417.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653471.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653435.TIF,N/A,1390
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653488.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653497.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653479.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653430.TIF,B.C,33631337070
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653421.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653502.TIF,N/A,33631337979
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653456.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653492.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653438.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653465.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653483.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653416.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653434.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653425.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653506.TIF,N/A,3363133707
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653496.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653478.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653469.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653487.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653450.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653414.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653441.TIF,NIXIE,275
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653504.TIF,North Carolina,9718
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653423.TIF,B.C,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653458.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653494.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653449.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653485.TIF,N/A,274
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653467.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653472.TIF,NIXIE,275 DE 1380
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653436.TIF,N/A,DE 1250
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653418.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653454.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653481.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653445.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653508.TIF,N/A,33631337079
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653463.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653500.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653498.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001141998/C001653489.TIF,NIXIE,282
07072023-2/CUR6470-01_2651_05092023_0001131222/C001354913.TIF,N/A,83263.0
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653598.TIF,N/A,1260
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653600.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653589.TIF,NIXIE,33631337079
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653509.TIF,N/A,3363133797
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653581.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653545.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653527.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653563.TIF,N/A,276 DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653518.TIF,N/A,1260
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653590.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653536.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653541.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653523.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653604.TIF,NIXIE,33631337670
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653550.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653532.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653549.TIF,North Carolina,1252
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653585.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653558.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653594.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653576.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653602.TIF,NIXIE,276 DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653530.TIF,N/A,276 DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653529.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653583.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653574.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653538.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653592.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653606.TIF,N/A,33631337676
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653525.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653543.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653534.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653552.TIF,NIXIE,276 DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653516.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653569.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653587.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653578.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653596.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653511.TIF,N/A,300 DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653599.TIF,N/A,33631337670
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653601.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653537.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653573.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653591.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653546.TIF,N/A,1
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653582.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653528.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653533.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653551.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653542.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653524.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653560.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653577.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653586.TIF,NIXIF,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653568.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653522.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653603.TIF,N/A,1260
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653540.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653539.TIF,ARIANA,N/A
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653575.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653566.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653584.TIF,N/A,287
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653553.TIF,NIXIE,1260
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653517.TIF,NIXIE,33631337678
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653571.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653535.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653607.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653580.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653544.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653579.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142003/C001653588.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653697.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653679.TIF,NIXIF,287
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653688.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653662.TIF,NIXIF,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653707.TIF,North Carolina,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653626.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653671.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653635.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653653.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653622.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653703.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653640.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653631.TIF,N/A,336313370
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653613.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653666.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653648.TIF,NIXIE,1260
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653684.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653639.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653675.TIF,NIXIF,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653657.TIF,NIXIF,N/A
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653693.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653701.TIF,N/A,287
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653620.TIF,NIXIE,1260
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653699.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653611.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653646.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653682.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653664.TIF,N/A,237
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653628.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653655.TIF,N/A,1260
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653691.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653619.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653637.TIF,NIXIE,274
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653624.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653705.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653660.TIF,N/A,1260
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653615.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653651.TIF,NTXIF,N/A
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653633.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653686.TIF,NIXIF,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653695.TIF,NIXIF,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653659.TIF,N/A,287
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653610.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653689.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653700.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653698.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653690.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653618.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653636.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653708.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653663.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653645.TIF,N/A,336313370
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653681.TIF,NIXIE,287
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653650.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653614.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653704.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653658.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653694.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653667.TIF,N/A,280
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653649.TIF,NIXIE,287
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653612.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653702.TIF,B.C,287
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653621.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653674.TIF,NIXIF,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653638.TIF,NIXIE,274
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653692.TIF,NIXIF,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653656.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653683.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653647.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653665.TIF,NIXIF,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653670.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653652.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653661.TIF,N/A,3363133707
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653706.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653696.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142004/C001653687.TIF,N/A,282
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387505.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387510.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387501.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387499.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387497.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387507.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387512.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387503.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387496.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387506.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387502.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387511.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387500.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387498.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387508.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387504.TIF,N/A,928071630
07072023-2/CUR6470-01_2727_05112023_0001132245/C001387513.TIF,N/A,928071630
07072023-3/CUR6470-01_0700_05102023_0001132047/C001377806.TIF,ILLINOIS,3363
07072023-3/CUR6470-01_0672_05102023_0001131947/C001365616.TIF,ILLINOIS,935
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377346.TIF,95112-2485,N/A
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377312.TIF,N/A,631504274
07072023-3/CUR6470-01_0699_05102023_0001131983/C001377316.TIF,N/A,003079
07072023-3/CUR6470-01_0722_05112023_0001132709/C001385941.TIF,N/A,282
07072023-4/CUR6470-01_0524_05042023_0001128328/C001295699.TIF,N/A,928071630
07072023-4/CUR6470-01_0524_05042023_0001128328/C001295696.TIF,N/A,928071630
07072023-4/CUR6470-01_003_04212023_0001121191/C001056618.TIF,N/A,1290-2707
07072023-4/CUR6470-01_322_05012023_0001126087/C001205466.TIF,N/A,47403.0
07072023-4/CUR6470-01_066_04242023_0001122082/C001087540.TIF,N/A,75160.0
